path	energy1	energy2	mu
665	2.505956	4.689994	4.458000
666	2.561482	4.634468	4.458000
667	2.616058	4.579892	4.458000
668	2.669629	4.526321	4.458000
669	2.722142	4.473808	4.458000
670	2.773546	4.422404	4.458000
671	2.823789	4.372161	4.458000
672	2.872823	4.323127	4.458000
673	2.920599	4.275351	4.458000
674	2.967069	4.228881	4.458000
675	3.012189	4.183761	4.458000
676	3.055912	4.140038	4.458000
677	3.098197	4.097753	4.458000
678	3.139001	4.056949	4.458000
679	3.178285	4.017665	4.458000
680	3.216009	3.979941	4.458000
681	3.252136	3.943814	4.458000
682	3.286631	3.909319	4.458000
683	3.319459	3.876491	4.458000
684	3.350588	3.845362	4.458000
685	3.379988	3.815962	4.458000
686	3.407629	3.788321	4.458000
687	3.433484	3.762466	4.458000
688	3.457528	3.738422	4.458000
689	3.479737	3.716213	4.458000
690	3.500088	3.695862	4.458000
691	3.518562	3.677388	4.458000
692	3.535141	3.660809	4.458000
693	3.549809	3.646141	4.458000
694	3.562550	3.633400	4.458000
695	3.573352	3.622598	4.458000
696	3.582204	3.613746	4.458000
697	3.589099	3.606851	4.458000
698	3.594028	3.601922	4.458000
699	3.596988	3.598962	4.458000
700	3.597975	3.597975	4.458000
701	3.596988	3.598962	4.458000
702	3.594028	3.601922	4.458000
703	3.589099	3.606851	4.458000
704	3.582204	3.613746	4.458000
705	3.573352	3.622598	4.458000
706	3.562550	3.633400	4.458000
707	3.549809	3.646141	4.458000
708	3.535141	3.660809	4.458000
709	3.518562	3.677388	4.458000
710	3.500088	3.695862	4.458000
711	3.479737	3.716213	4.458000
712	3.457528	3.738422	4.458000
713	3.433484	3.762466	4.458000
714	3.407629	3.788321	4.458000
715	3.379988	3.815962	4.458000
716	3.350588	3.845362	4.458000
717	3.319459	3.876491	4.458000
718	3.286631	3.909319	4.458000
719	3.252136	3.943814	4.458000
720	3.216009	3.979941	4.458000
721	3.178285	4.017665	4.458000
722	3.139001	4.056949	4.458000
723	3.098197	4.097753	4.458000
724	3.055912	4.140038	4.458000
725	3.012189	4.183761	4.458000
726	2.967069	4.228881	4.458000
727	2.920599	4.275351	4.458000
728	2.872823	4.323127	4.458000
729	2.823789	4.372161	4.458000
730	2.773546	4.422404	4.458000
731	2.722142	4.473808	4.458000
732	2.669629	4.526321	4.458000
733	2.616058	4.579892	4.458000
734	2.561482	4.634468	4.458000
735	2.505956	4.689994	4.458000
736	2.449534	4.746416	4.458000
737	2.392271	4.803679	4.458000
738	2.334224	4.861726	4.458000
739	2.275451	4.920499	4.458000
740	2.216009	4.979941	4.458000
741	2.155957	5.039993	4.458000
742	2.095355	5.100595	4.458000
743	2.034261	5.161689	4.458000
744	1.972738	5.223212	4.458000
745	1.910844	5.285106	4.458000
746	1.848641	5.347309	4.458000
747	1.786192	5.409758	4.458000
748	1.723556	5.472394	4.458000
749	1.660797	5.535153	4.458000
750	1.597975	5.597975	4.458000
751	1.535153	5.660797	4.458000
752	1.472394	5.723556	4.458000
753	1.409758	5.786192	4.458000
754	1.347309	5.848641	4.458000
755	1.285106	5.910844	4.458000
756	1.223212	5.972738	4.458000
757	1.161689	6.034261	4.458000
758	1.100595	6.095355	4.458000
759	1.039993	6.155957	4.458000
760	0.979941	6.216009	4.458000
761	0.920499	6.275451	4.458000
762	0.861726	6.334224	4.458000
763	0.803679	6.392271	4.458000
764	0.746416	6.449534	4.458000
765	0.689994	6.505956	4.458000
766	0.634468	6.561482	4.458000
767	0.579892	6.616058	4.458000
768	0.526321	6.669629	4.458000
769	0.473808	6.722142	4.458000
770	0.422404	6.773546	4.458000
771	0.372161	6.823789	4.458000
772	0.323127	6.872823	4.458000
773	0.275351	6.920599	4.458000
774	0.228881	6.967069	4.458000
775	0.183761	7.012189	4.458000
776	0.140038	7.055912	4.458000
777	0.097753	7.098197	4.458000
778	0.056949	7.139001	4.458000
779	0.017665	7.178285	4.458000
780	-0.020059	7.216009	4.458000
781	-0.056186	7.252136	4.458000
782	-0.090681	7.286631	4.458000
783	-0.123509	7.319459	4.458000
784	-0.154638	7.350588	4.458000
785	-0.184038	7.379988	4.458000
786	-0.211679	7.407629	4.458000
787	-0.237534	7.433484	4.458000
788	-0.261578	7.457528	4.458000
789	-0.283787	7.479737	4.458000
790	-0.304138	7.500088	4.458000
791	-0.322612	7.518562	4.458000
792	-0.339191	7.535141	4.458000
793	-0.353859	7.549809	4.458000
794	-0.366600	7.562550	4.458000
795	-0.377402	7.573352	4.458000
796	-0.386254	7.582204	4.458000
797	-0.393149	7.589099	4.458000
798	-0.398078	7.594028	4.458000
799	-0.401038	7.596988	4.458000
800	-0.401532	7.597482	4.458000
801	-0.399558	7.595508	4.458000
802	-0.393639	7.589589	4.458000
803	-0.383782	7.579732	4.458000
804	-0.369994	7.565944	4.458000
805	-0.352291	7.548241	4.458000
806	-0.330689	7.526639	4.458000
807	-0.305210	7.501160	4.458000
808	-0.275880	7.471830	4.458000
809	-0.242726	7.438676	4.458000
810	-0.205782	7.401732	4.458000
811	-0.165084	7.361034	4.458000
812	-0.120672	7.316622	4.458000
813	-0.072591	7.268541	4.458000
814	-0.020887	7.216837	4.458000
815	0.034389	7.161561	4.458000
816	0.093181	7.102769	4.458000
817	0.155432	7.040518	4.458000
818	0.221080	6.974870	4.458000
819	0.290061	6.905889	4.458000
820	0.362306	6.833644	4.458000
821	0.437745	6.758205	4.458000
822	0.516302	6.679648	4.458000
823	0.597901	6.598049	4.458000
824	0.682460	6.513490	4.458000
825	0.769897	6.426053	4.458000
826	0.860124	6.335826	4.458000
827	0.953054	6.242896	4.458000
828	1.048594	6.147356	4.458000
829	1.146649	6.049301	4.458000
830	1.247124	5.948826	4.458000
831	1.349919	5.846031	4.458000
832	1.454932	5.741018	4.458000
833	1.562061	5.633889	4.458000
834	1.671198	5.524752	4.458000
835	1.782237	5.413713	4.458000
836	1.895068	5.300882	4.458000
837	2.009579	5.186371	4.458000
838	2.125658	5.070292	4.458000
839	2.243190	4.952760	4.458000
840	2.362060	4.833890	4.458000
841	2.482148	4.713802	4.458000
842	2.603338	4.592612	4.458000
843	2.725510	4.470440	4.458000
844	2.848542	4.347408	4.458000
845	2.972314	4.223636	4.458000
846	3.096704	4.099246	4.458000
847	3.221588	3.974362	4.458000
848	3.346844	3.849106	4.458000
849	3.472347	3.723603	4.458000
850	3.597975	3.597975	4.458000
851	3.472347	3.723603	4.458000
852	3.346844	3.849106	4.458000
853	3.221588	3.974362	4.458000
854	3.096704	4.099246	4.458000
855	2.972314	4.223636	4.458000
856	2.848542	4.347408	4.458000
857	2.725510	4.470440	4.458000
858	2.603338	4.592612	4.458000
859	2.482148	4.713802	4.458000
860	2.362060	4.833890	4.458000
861	2.243190	4.952760	4.458000
862	2.125658	5.070292	4.458000
863	2.009579	5.186371	4.458000
864	1.895068	5.300882	4.458000
865	1.782237	5.413713	4.458000
866	1.671198	5.524752	4.458000
867	1.562061	5.633889	4.458000
868	1.454932	5.741018	4.458000
869	1.349919	5.846031	4.458000
870	1.247124	5.948826	4.458000
871	1.146649	6.049301	4.458000
872	1.048594	6.147356	4.458000
873	0.953054	6.242896	4.458000
874	0.860124	6.335826	4.458000
875	0.769897	6.426053	4.458000
876	0.682460	6.513490	4.458000
877	0.597901	6.598049	4.458000
878	0.516302	6.679648	4.458000
879	0.437745	6.758205	4.458000
880	0.362306	6.833644	4.458000
881	0.290061	6.905889	4.458000
882	0.221080	6.974870	4.458000
883	0.155432	7.040518	4.458000
884	0.093181	7.102769	4.458000
885	0.034389	7.161561	4.458000
886	-0.020887	7.216837	4.458000
887	-0.072591	7.268541	4.458000
888	-0.120672	7.316622	4.458000
889	-0.165084	7.361034	4.458000
890	-0.205782	7.401732	4.458000
891	-0.242726	7.438676	4.458000
892	-0.275880	7.471830	4.458000
893	-0.305210	7.501160	4.458000
894	-0.330689	7.526639	4.458000
895	-0.352291	7.548241	4.458000
896	-0.369994	7.565944	4.458000
897	-0.383782	7.579732	4.458000
898	-0.393639	7.589589	4.458000
899	-0.399558	7.595508	4.458000
