path	energy1	energy2	mu
266	6.330902	2.477348	6.170000
267	2.368211	6.440039	6.170000
268	2.261082	6.547168	6.170000
269	2.156069	6.652181	6.170000
270	6.754976	2.053274	6.170000
271	1.952799	6.855451	6.170000
272	6.953506	1.854744	6.170000
273	7.049046	1.759204	6.170000
274	1.666274	7.141976	6.170000
275	1.576047	7.232203	6.170000
276	7.319640	1.488610	6.170000
277	7.404199	1.404051	6.170000
278	7.485798	1.322452	6.170000
279	7.564355	1.243895	6.170000
280	1.168456	7.639794	6.170000
281	7.712039	1.096211	6.170000
282	7.781020	1.027230	6.170000
283	7.846668	0.961582	6.170000
284	0.899331	7.908919	6.170000
285	7.967711	0.840539	6.170000
286	0.785263	8.022987	6.170000
287	8.074691	0.733559	6.170000
288	0.685478	8.122772	6.170000
289	8.167184	0.641066	6.170000
290	8.207882	0.600368	6.170000
291	8.244826	0.563424	6.170000
292	0.530270	8.277980	6.170000
293	0.500940	8.307310	6.170000
294	8.332789	0.475461	6.170000
295	8.354391	0.453859	6.170000
296	8.372094	0.436156	6.170000
297	8.385882	0.422368	6.170000
298	8.395739	0.412511	6.170000
299	8.401658	0.406592	6.170000
