path	energy1	energy2	mu
210	7.818007	0.210493	10.420000
211	7.777309	0.251191	10.420000
212	7.732897	0.295603	10.420000
213	7.684816	0.343684	10.420000
214	7.633112	0.395388	10.420000
215	0.450664	7.577836	10.420000
216	0.509456	7.519044	10.420000
217	0.571707	7.456793	10.420000
218	0.637355	7.391145	10.420000
219	7.322164	0.706336	10.420000
220	0.778581	7.249919	10.420000
221	7.174480	0.854020	10.420000
222	7.095923	0.932577	10.420000
223	7.014324	1.014176	10.420000
224	6.929765	1.098735	10.420000
225	6.842328	1.186172	10.420000
226	1.276399	6.752101	10.420000
227	6.659171	1.369329	10.420000
228	6.563631	1.464869	10.420000
229	1.562924	6.465576	10.420000
230	6.365101	1.663399	10.420000
231	6.262306	1.766194	10.420000
232	1.871207	6.157293	10.420000
233	6.050164	1.978336	10.420000
234	2.087473	5.941027	10.420000
235	5.829988	2.198512	10.420000
236	5.717157	2.311343	10.420000
237	5.602646	2.425854	10.420000
238	5.486567	2.541933	10.420000
239	2.659465	5.369035	10.420000
240	2.778335	5.250165	10.420000
241	2.898423	5.130077	10.420000
242	5.008887	3.019613	10.420000
243	3.141785	4.886715	10.420000
244	3.264817	4.763683	10.420000
245	4.639911	3.388589	10.420000
246	4.515521	3.512979	10.420000
247	4.390637	3.637863	10.420000
248	4.265381	3.763119	10.420000
249	4.139878	3.888622	10.420000
250	4.014250	4.014250	10.420000
251	4.139878	3.888622	10.420000
252	3.763119	4.265381	10.420000
253	3.637863	4.390637	10.420000
254	4.515521	3.512979	10.420000
255	3.388589	4.639911	10.420000
256	4.763683	3.264817	10.420000
257	4.886715	3.141785	10.420000
258	3.019613	5.008887	10.420000
259	2.898423	5.130077	10.420000
260	5.250165	2.778335	10.420000
261	5.369035	2.659465	10.420000
262	5.486567	2.541933	10.420000
263	2.425854	5.602646	10.420000
264	5.717157	2.311343	10.420000
265	2.198512	5.829988	10.420000
266	5.941027	2.087473	10.420000
267	1.978336	6.050164	10.420000
268	1.871207	6.157293	10.420000
269	1.766194	6.262306	10.420000
270	1.663399	6.365101	10.420000
271	1.562924	6.465576	10.420000
272	6.563631	1.464869	10.420000
273	6.659171	1.369329	10.420000
274	1.276399	6.752101	10.420000
275	6.842328	1.186172	10.420000
276	1.098735	6.929765	10.420000
277	7.014324	1.014176	10.420000
278	0.932577	7.095923	10.420000
279	7.174480	0.854020	10.420000
280	0.778581	7.249919	10.420000
281	7.322164	0.706336	10.420000
282	0.637355	7.391145	10.420000
283	0.571707	7.456793	10.420000
284	7.519044	0.509456	10.420000
285	0.450664	7.577836	10.420000
286	0.395388	7.633112	10.420000
287	7.684816	0.343684	10.420000
288	0.295603	7.732897	10.420000
289	7.777309	0.251191	10.420000
290	7.818007	0.210493	10.420000
291	7.854951	0.173549	10.420000
292	7.888105	0.140395	10.420000
293	7.917435	0.111065	10.420000
294	7.942914	0.085586	10.420000
295	7.964516	0.063984	10.420000
296	7.982219	0.046281	10.420000
297	7.996007	0.032493	10.420000
298	8.005864	0.022636	10.420000
299	8.011783	0.016717	10.420000
