path	energy1	energy2	mu
271	5.774689	-1.688691	1.549000
272	-1.652241	5.738239	1.549000
273	5.699563	-1.613564	1.549000
274	5.658684	-1.572686	1.549000
275	5.615627	-1.529629	1.549000
276	5.570419	-1.484420	1.549000
277	5.523085	-1.437087	1.549000
278	-1.387657	5.473655	1.549000
279	-1.336161	5.422159	1.549000
280	-1.282629	5.368627	1.549000
281	5.313092	-1.227094	1.549000
282	-1.169589	5.255587	1.549000
283	-1.110149	5.196148	1.549000
284	5.134808	-1.048810	1.549000
285	-0.985608	5.071607	1.549000
286	5.006581	-0.920582	1.549000
287	4.939769	-0.853771	1.549000
288	4.871213	-0.785215	1.549000
289	4.800954	-0.714955	1.549000
290	4.729033	-0.643034	1.549000
291	4.655494	-0.569495	1.549000
292	-0.494383	4.580381	1.549000
293	4.503740	-0.417742	1.549000
294	4.425617	-0.339619	1.549000
295	4.346059	-0.260060	1.549000
296	-0.179114	4.265113	1.549000
297	4.182829	-0.096830	1.549000
298	4.099255	-0.013257	1.549000
299	0.071555	4.014444	1.549000
300	0.157554	3.928444	1.549000
301	0.244689	3.841309	1.549000
302	3.753091	0.332908	1.549000
303	0.422156	3.663842	1.549000
304	0.512381	3.573618	1.549000
305	3.482471	0.603528	1.549000
306	0.695541	3.390457	1.549000
307	3.297632	0.788367	1.549000
308	3.204051	0.881948	1.549000
309	3.109770	0.976229	1.549000
310	1.071152	3.014847	1.549000
311	1.166660	2.919338	1.549000
312	1.262697	2.823302	1.549000
313	2.726795	1.359203	1.549000
314	2.629877	1.456122	1.549000
315	2.532605	1.553393	1.549000
316	1.650960	2.435038	1.549000
317	2.337235	1.748763	1.549000
318	1.846743	2.239255	1.549000
319	1.944842	2.141157	1.549000
320	2.042999	2.042999	1.549000
321	1.944842	2.141157	1.549000
322	1.846743	2.239255	1.549000
323	2.337235	1.748763	1.549000
324	2.435038	1.650960	1.549000
325	1.553393	2.532605	1.549000
326	2.629877	1.456122	1.549000
327	1.359203	2.726795	1.549000
328	1.262697	2.823302	1.549000
329	2.919338	1.166660	1.549000
330	3.014847	1.071152	1.549000
331	0.976229	3.109770	1.549000
332	3.204051	0.881948	1.549000
333	3.297632	0.788367	1.549000
334	3.390457	0.695541	1.549000
335	3.482471	0.603528	1.549000
336	0.512381	3.573618	1.549000
337	3.663842	0.422156	1.549000
338	3.753091	0.332908	1.549000
339	3.841309	0.244689	1.549000
340	0.157554	3.928444	1.549000
341	0.071555	4.014444	1.549000
342	-0.013257	4.099255	1.549000
343	4.182829	-0.096830	1.549000
344	-0.179114	4.265113	1.549000
345	4.346059	-0.260060	1.549000
346	4.425617	-0.339619	1.549000
347	-0.417742	4.503740	1.549000
348	-0.494383	4.580381	1.549000
349	4.655494	-0.569495	1.549000
350	-0.643034	4.729033	1.549000
351	4.800954	-0.714955	1.549000
352	4.871213	-0.785215	1.549000
353	-0.853771	4.939769	1.549000
354	5.006581	-0.920582	1.549000
355	5.071607	-0.985608	1.549000
356	5.134808	-1.048810	1.549000
357	-1.110149	5.196148	1.549000
358	-1.169589	5.255587	1.549000
359	-1.227094	5.313092	1.549000
360	5.368627	-1.282629	1.549000
361	5.422159	-1.336161	1.549000
362	5.473655	-1.387657	1.549000
363	5.523085	-1.437087	1.549000
364	5.570419	-1.484420	1.549000
365	-1.529629	5.615627	1.549000
366	-1.572686	5.658684	1.549000
367	-1.613564	5.699563	1.549000
368	-1.652241	5.738239	1.549000
369	5.774689	-1.688691	1.549000
370	-1.722893	5.808892	1.549000
371	5.840826	-1.754827	1.549000
372	-1.784474	5.870472	1.549000
373	5.897813	-1.811815	1.549000
374	5.922832	-1.836834	1.549000
375	5.945514	-1.859515	1.549000
376	5.965845	-1.879846	1.549000
377	5.983813	-1.897815	1.549000
378	5.999407	-1.913409	1.549000
379	6.012618	-1.926620	1.549000
380	-1.937440	6.023438	1.549000
381	6.031861	-1.945862	1.549000
382	6.037880	-1.951882	1.549000
383	-1.955495	6.041493	1.549000
