path	energy1	energy2	mu
181	2.410413	10.382387	7.847000
182	2.378766	10.414034	7.847000
183	2.348605	10.444195	7.847000
184	2.319967	10.472833	7.847000
185	2.292887	10.499913	7.847000
186	2.267397	10.525403	7.847000
187	2.243530	10.549270	7.847000
188	2.221313	10.571487	7.847000
189	2.200775	10.592025	7.847000
190	2.181939	10.610861	7.847000
191	2.164828	10.627972	7.847000
192	2.149463	10.643337	7.847000
193	2.135862	10.656938	7.847000
194	2.124041	10.668759	7.847000
195	2.114015	10.678785	7.847000
196	2.105796	10.687004	7.847000
197	2.099393	10.693407	7.847000
198	2.094814	10.697986	7.847000
199	2.092064	10.700736	7.847000
200	2.091606	10.701194	7.847000
201	2.093440	10.699360	7.847000
202	2.098937	10.693863	7.847000
203	2.108092	10.684708	7.847000
204	2.120891	10.671909	7.847000
205	2.137316	10.655484	7.847000
206	2.157343	10.635457	7.847000
207	2.180946	10.611854	7.847000
208	2.208089	10.584711	7.847000
209	2.238735	10.554065	7.847000
210	2.272838	10.519962	7.847000
211	2.310349	10.482451	7.847000
212	2.351213	10.441587	7.847000
213	2.395369	10.397431	7.847000
214	2.442749	10.350051	7.847000
215	2.493280	10.299520	7.847000
216	2.546883	10.245917	7.847000
217	2.603472	10.189328	7.847000
218	2.662954	10.129846	7.847000
219	2.725229	10.067571	7.847000
220	2.790190	10.002610	7.847000
221	2.857720	9.935080	7.847000
222	2.927696	9.865104	7.847000
223	2.999984	9.792816	7.847000
224	3.074439	9.718361	7.847000
225	3.150907	9.641893	7.847000
226	3.229221	9.563579	7.847000
227	3.309200	9.483600	7.847000
228	3.390648	9.402152	7.847000
229	3.473354	9.319446	7.847000
230	3.557087	9.235713	7.847000
231	3.641594	9.151206	7.847000
232	3.726600	9.066200	7.847000
233	3.811802	8.980998	7.847000
234	3.896866	8.895934	7.847000
235	3.981425	8.811375	7.847000
236	4.065072	8.727728	7.847000
237	4.147356	8.645444	7.847000
238	4.227780	8.565020	7.847000
239	4.305793	8.487007	7.847000
240	4.380790	8.412010	7.847000
241	4.452109	8.340691	7.847000
242	4.519035	8.273765	7.847000
243	4.580803	8.211997	7.847000
244	4.636614	8.156186	7.847000
245	4.685655	8.107145	7.847000
246	4.727127	8.065673	7.847000
247	4.760287	8.032513	7.847000
248	4.784486	8.008314	7.847000
249	4.799221	7.993579	7.847000
250	4.804169	7.988631	7.847000
251	4.799221	7.993579	7.847000
252	4.784486	8.008314	7.847000
253	4.760287	8.032513	7.847000
254	4.727127	8.065673	7.847000
255	4.685655	8.107145	7.847000
256	4.636614	8.156186	7.847000
257	4.580803	8.211997	7.847000
258	4.519035	8.273765	7.847000
259	4.452109	8.340691	7.847000
260	4.380790	8.412010	7.847000
261	4.305793	8.487007	7.847000
262	4.227780	8.565020	7.847000
263	4.147356	8.645444	7.847000
264	4.065072	8.727728	7.847000
265	3.981425	8.811375	7.847000
266	3.896866	8.895934	7.847000
267	3.811802	8.980998	7.847000
268	3.726600	9.066200	7.847000
269	3.641594	9.151206	7.847000
270	3.557087	9.235713	7.847000
271	3.473354	9.319446	7.847000
272	3.390648	9.402152	7.847000
273	3.309200	9.483600	7.847000
274	3.229221	9.563579	7.847000
275	3.150907	9.641893	7.847000
276	3.074439	9.718361	7.847000
277	2.999984	9.792816	7.847000
278	2.927696	9.865104	7.847000
279	2.857720	9.935080	7.847000
280	2.790190	10.002610	7.847000
281	2.725229	10.067571	7.847000
282	2.662954	10.129846	7.847000
283	2.603472	10.189328	7.847000
284	2.546883	10.245917	7.847000
285	2.493280	10.299520	7.847000
286	2.442749	10.350051	7.847000
287	2.395369	10.397431	7.847000
288	2.351213	10.441587	7.847000
289	2.310349	10.482451	7.847000
290	2.272838	10.519962	7.847000
291	2.238735	10.554065	7.847000
292	2.208089	10.584711	7.847000
293	2.180946	10.611854	7.847000
294	2.157343	10.635457	7.847000
295	2.137316	10.655484	7.847000
296	2.120891	10.671909	7.847000
297	2.108092	10.684708	7.847000
298	2.098937	10.693863	7.847000
299	2.093440	10.699360	7.847000
