path	energy1	energy2	mu
222	3.742929	-2.943307	-0.026000
223	-2.979270	3.778892	-0.026000
224	3.814024	-3.014403	-0.026000
225	3.848305	-3.048683	-0.026000
226	-3.082091	3.881713	-0.026000
227	-3.114607	3.914228	-0.026000
228	3.945832	-3.146210	-0.026000
229	3.976504	-3.176882	-0.026000
230	4.006226	-3.206604	-0.026000
231	-3.235359	4.034980	-0.026000
232	-3.263128	4.062750	-0.026000
233	-3.289896	4.089518	-0.026000
234	4.115268	-3.315646	-0.026000
235	4.139985	-3.340363	-0.026000
236	4.163653	-3.364032	-0.026000
237	-3.386638	4.186259	-0.026000
238	-3.408168	4.207789	-0.026000
239	-3.428609	4.228230	-0.026000
240	4.247570	-3.447948	-0.026000
241	4.265796	-3.466175	-0.026000
242	4.282899	-3.483277	-0.026000
243	4.298867	-3.499246	-0.026000
244	4.313691	-3.514070	-0.026000
245	-3.527741	4.327363	-0.026000
246	4.339873	-3.540252	-0.026000
247	4.351215	-3.551593	-0.026000
248	4.361381	-3.561760	-0.026000
249	-3.570744	4.370366	-0.026000
250	-3.578542	4.378164	-0.026000
251	-3.585148	4.384770	-0.026000
252	-3.590559	4.390180	-0.026000
253	4.394392	-3.594770	-0.026000
254	4.397402	-3.597780	-0.026000
255	4.399208	-3.599587	-0.026000
256	4.399510	-3.599888	-0.026000
257	4.398305	-3.598683	-0.026000
258	4.394692	-3.595070	-0.026000
259	-3.589051	4.388672	-0.026000
260	-3.580628	4.380250	-0.026000
261	4.369430	-3.569808	-0.026000
262	-3.556597	4.356219	-0.026000
263	4.340625	-3.541003	-0.026000
264	4.322657	-3.523035	-0.026000
265	-3.502704	4.302325	-0.026000
266	4.279644	-3.480022	-0.026000
267	-3.455003	4.254625	-0.026000
268	-3.427662	4.227284	-0.026000
269	4.197638	-3.398016	-0.026000
270	4.165703	-3.366082	-0.026000
271	4.131501	-3.331879	-0.026000
272	-3.295429	4.095051	-0.026000
273	4.056374	-3.256753	-0.026000
274	4.015496	-3.215874	-0.026000
275	3.972439	-3.172817	-0.026000
276	3.927230	-3.127609	-0.026000
277	3.879897	-3.080275	-0.026000
278	-3.030845	3.830467	-0.026000
279	-2.979349	3.778971	-0.026000
280	-2.925817	3.725439	-0.026000
281	-2.870282	3.669904	-0.026000
282	3.612399	-2.812777	-0.026000
283	-2.753337	3.552959	-0.026000
284	3.491620	-2.691998	-0.026000
285	3.428418	-2.628797	-0.026000
286	3.363392	-2.563771	-0.026000
287	-2.496959	3.296581	-0.026000
288	3.228025	-2.428403	-0.026000
289	3.157765	-2.358144	-0.026000
290	3.085844	-2.286223	-0.026000
291	3.012305	-2.212684	-0.026000
292	-2.137571	2.937193	-0.026000
293	2.860552	-2.060930	-0.026000
294	2.782429	-1.982807	-0.026000
295	2.702870	-1.903249	-0.026000
296	2.621924	-1.822303	-0.026000
297	2.539640	-1.740019	-0.026000
298	2.456067	-1.656445	-0.026000
299	-1.571634	2.371255	-0.026000
300	-1.485634	2.285256	-0.026000
301	-1.398499	2.198121	-0.026000
302	2.109902	-1.310281	-0.026000
303	-1.221032	2.020654	-0.026000
304	-1.130808	1.930429	-0.026000
305	-1.039661	1.839283	-0.026000
306	-0.947647	1.747269	-0.026000
307	1.654443	-0.854822	-0.026000
308	1.560862	-0.761240	-0.026000
309	1.466581	-0.666960	-0.026000
310	1.371658	-0.572037	-0.026000
311	-0.476528	1.276150	-0.026000
312	1.180113	-0.380492	-0.026000
313	-0.283985	1.083607	-0.026000
314	0.986688	-0.187067	-0.026000
315	0.889417	-0.089795	-0.026000
316	0.007772	0.791850	-0.026000
317	0.694047	0.105575	-0.026000
318	0.203555	0.596067	-0.026000
319	0.301653	0.497968	-0.026000
320	0.399811	0.399811	-0.026000
321	0.301653	0.497968	-0.026000
322	0.203555	0.596067	-0.026000
323	0.105575	0.694047	-0.026000
324	0.791850	0.007772	-0.026000
325	-0.089795	0.889417	-0.026000
326	0.986688	-0.187067	-0.026000
327	-0.283985	1.083607	-0.026000
328	-0.380492	1.180113	-0.026000
329	1.276150	-0.476528	-0.026000
330	1.371658	-0.572037	-0.026000
331	-0.666960	1.466581	-0.026000
332	1.560862	-0.761240	-0.026000
333	1.654443	-0.854822	-0.026000
334	-0.947647	1.747269	-0.026000
335	1.839283	-1.039661	-0.026000
336	-1.130808	1.930429	-0.026000
337	2.020654	-1.221032	-0.026000
338	2.109902	-1.310281	-0.026000
339	2.198121	-1.398499	-0.026000
340	-1.485634	2.285256	-0.026000
341	2.371255	-1.571634	-0.026000
342	-1.656445	2.456067	-0.026000
343	2.539640	-1.740019	-0.026000
344	2.621924	-1.822303	-0.026000
345	-1.903249	2.702870	-0.026000
346	2.782429	-1.982807	-0.026000
347	2.860552	-2.060930	-0.026000
348	2.937193	-2.137571	-0.026000
349	3.012305	-2.212684	-0.026000
350	3.085844	-2.286223	-0.026000
351	3.157765	-2.358144	-0.026000
352	3.228025	-2.428403	-0.026000
353	-2.496959	3.296581	-0.026000
354	3.363392	-2.563771	-0.026000
355	-2.628797	3.428418	-0.026000
356	3.491620	-2.691998	-0.026000
357	3.552959	-2.753337	-0.026000
358	-2.812777	3.612399	-0.026000
359	3.669904	-2.870282	-0.026000
360	3.725439	-2.925817	-0.026000
361	3.778971	-2.979349	-0.026000
362	3.830467	-3.030845	-0.026000
363	3.879897	-3.080275	-0.026000
364	-3.127609	3.927230	-0.026000
365	-3.172817	3.972439	-0.026000
366	-3.215874	4.015496	-0.026000
367	-3.256753	4.056374	-0.026000
368	-3.295429	4.095051	-0.026000
369	4.131501	-3.331879	-0.026000
370	4.165703	-3.366082	-0.026000
371	-3.398016	4.197638	-0.026000
372	-3.427662	4.227284	-0.026000
373	4.254625	-3.455003	-0.026000
374	-3.480022	4.279644	-0.026000
375	-3.502704	4.302325	-0.026000
376	4.322657	-3.523035	-0.026000
377	4.340625	-3.541003	-0.026000
378	4.356219	-3.556597	-0.026000
379	4.369430	-3.569808	-0.026000
380	-3.580628	4.380250	-0.026000
381	4.388672	-3.589051	-0.026000
382	4.394692	-3.595070	-0.026000
383	4.398305	-3.598683	-0.026000
